admin2_idx,n_samples,r2_full,r2_no_energy,r2_no_surface,r2_no_root,delta_energy,delta_surface,delta_root,max_delta,dominance_class,koppen_id,koppen_name,total_mismatch_freq,risk_class,avg_production
682,823,-0.0826784187367353,-0.1438525777969195,-0.1616052061662269,-0.034446087739844,0.0611741590601842,0.0789267874294916,0.0,0.0789267874294916,0,4,Semi-arid,,,
683,895,-0.2568650473232825,-0.2879179697112857,-0.3710955719740021,-0.1447674793343891,0.0310529223880031,0.1142305246507195,0.0,0.1142305246507195,0,4,Semi-arid,,,
684,912,-0.1428784199395065,-0.1886099441769264,-0.2315881434060822,-0.0780265760336038,0.0457315242374198,0.0887097234665756,0.0,0.0887097234665756,0,4,Semi-arid,,,
685,827,0.0978720918774229,0.0299781580928564,0.0609015635582504,-0.0280961386893965,0.0678939337845665,0.0369705283191724,0.1259682305668195,0.1259682305668195,1,4,Semi-arid,,,
686,1042,0.0496741983982834,0.064991103858281,0.0438080731819549,-0.0502852015852675,0.0,0.0058661252163285,0.0999593999835509,0.0999593999835509,0,4,Semi-arid,,,
690,888,-0.0079419072802993,0.0377982654044106,-0.0068042469897946,-0.1328475714095096,0.0,0.0,0.1249056641292103,0.1249056641292103,0,4,Semi-arid,,,
692,868,0.0773678208878836,0.0783227469511881,0.0861528532043425,-0.0343839551941964,0.0,0.0,0.11175177608208,0.11175177608208,4,4,Semi-arid,,,
696,776,0.1386470932286686,0.0744699775479156,0.0882912435055894,0.0353175866652804,0.064177115680753,0.0503558497230791,0.1033295065633882,0.1033295065633882,1,4,Semi-arid,,,1140.9936666666665
727,1006,0.2822951161123376,0.1318837565040898,0.2754270581262448,0.2332587884738685,0.1504113596082478,0.0068680579860928,0.0490363276384691,0.1504113596082478,2,4,Semi-arid,0.00273224043715847,0.0,191.00705067516446
729,1032,0.2697379287562523,0.1425489202828694,0.2562290149566717,0.1662983371402409,0.1271890084733828,0.0135089137995806,0.1034395916160114,0.1271890084733828,2,4,Semi-arid,,,10102.5882
731,1037,0.1976311416182231,0.0690319976179996,0.18439448483857,0.1276697421400333,0.1285991440002235,0.0132366567796531,0.0699613994781898,0.1285991440002235,2,4,Semi-arid,,,31.2875
739,1012,0.2241969329005851,0.0903755255065065,0.2185747616674298,0.2012228522275801,0.1338214073940786,0.0056221712331553,0.0229740806730049,0.1338214073940786,2,4,Semi-arid,0.07759562841530054,0.0,3629.874059150202
740,1047,0.2597420959775668,0.1624508141647475,0.2517659908306046,0.2035926576833053,0.0972912818128193,0.0079761051469622,0.0561494382942614,0.0972912818128193,2,4,Semi-arid,0.06156648451730419,0.0,4421.715555607806
741,1048,0.2761459576755808,0.1741542123984186,0.2806744180426305,0.1825894536921679,0.1019917452771621,0.0,0.0935565039834128,0.1019917452771621,4,4,Semi-arid,0.10031225604996097,0.0,5618.025244897174
751,1049,0.2958462569888299,0.193941435343538,0.2915789724942296,0.2061236095834353,0.1019048216452919,0.0042672844946003,0.0897226474053946,0.1019048216452919,4,4,Semi-arid,0.0009935419771485345,0.0,1582.4387592187695
752,1044,0.1686232073756935,0.0645572565013591,0.1713563536558954,0.1184825595997515,0.1040659508743344,0.0,0.050140647775942,0.1040659508743344,2,4,Semi-arid,,,104.1676544521739
756,1045,0.231311512848976,0.1974293590855115,0.2787592759642803,-0.0716105995590998,0.0338821537634644,0.0,0.3029221124080758,0.3029221124080758,1,4,Semi-arid,,,
762,1049,0.3554705564601292,0.332480657460469,0.3521376180161354,0.0800292551694645,0.0229898989996601,0.0033329384439938,0.2754413012906647,0.2754413012906647,1,4,Semi-arid,,,35.843333333333334
792,1051,0.5479854027328313,0.4971373832113739,0.5489692326390299,0.3440181947337324,0.0508480195214573,0.0,0.2039672079990988,0.2039672079990988,1,4,Semi-arid,,,483.0856329384615
794,1051,0.5003817240550823,0.4177986585212261,0.4976549427220083,0.275356822161064,0.0825830655338561,0.002726781333074,0.2250249018940182,0.2250249018940182,1,4,Semi-arid,0.024456521739130436,0.0,407.94990594464286
795,1051,0.477189156735218,0.3996850712651879,0.4665273093422437,0.2470081790458058,0.07750408547003,0.0106618473929742,0.2301809776894121,0.2301809776894121,1,4,Semi-arid,0.0,0.0,4845.809306428572
796,1051,0.5353997444074525,0.4800560679522662,0.5157485125974954,0.2619048468956463,0.0553436764551863,0.019651231809957,0.2734948975118062,0.2734948975118062,1,4,Semi-arid,,,
797,1051,0.5513319259323163,0.5232478606290927,0.547793518325007,0.2815374259600066,0.0280840653032236,0.0035384076073092,0.2697944999723096,0.2697944999723096,1,4,Semi-arid,,,2664.74829515
798,1051,0.4775358488928084,0.4631338519180935,0.4724107851220438,0.2550247800092103,0.0144019969747148,0.0051250637707646,0.222511068883598,0.222511068883598,1,4,Semi-arid,,,
799,1051,0.4673354086623125,0.4460432953626851,0.447126885831595,0.2292438668166692,0.0212921132996273,0.0202085228307175,0.2380915418456433,0.2380915418456433,1,4,Semi-arid,,,
800,1051,0.3641974595962004,0.3964555500805897,0.3653695201964841,0.1868939725031415,0.0,0.0,0.1773034870930588,0.1773034870930588,4,4,Semi-arid,,,10077.659132423727
801,1051,0.3054507829215134,0.2937524753703514,0.3011504497761492,0.1441355661179538,0.0116983075511619,0.0043003331453641,0.1613152168035595,0.1613152168035595,1,4,Semi-arid,,,5233.235273424242
802,1051,0.5002293413262513,0.4666575429769176,0.4851116247684347,0.2782051070524104,0.0335717983493336,0.0151177165578165,0.2220242342738408,0.2220242342738408,1,4,Semi-arid,,,928.9856554482692
803,1051,0.3831728664502225,0.3723943315069378,0.3644004970805671,0.1977983440549077,0.0107785349432847,0.0187723693696554,0.1853745223953148,0.1853745223953148,1,4,Semi-arid,0.08288043478260869,1.0,3604.789676627895
804,1051,0.4074232856014391,0.3886041282614564,0.3909993365821465,0.2095352989362143,0.0188191573399827,0.0164239490192926,0.1978879866652247,0.1978879866652247,1,4,Semi-arid,,,5491.105412179105
805,1051,0.4938345169502636,0.4652273904367711,0.4779082132875043,0.2518740602742541,0.0286071265134925,0.0159263036627592,0.2419604566760095,0.2419604566760095,1,4,Semi-arid,,,1431.4171866511865
806,1051,0.4466390103169377,0.4160088208045354,0.4262149877503646,0.2384586494930852,0.0306301895124023,0.0204240225665731,0.2081803608238525,0.2081803608238525,1,4,Semi-arid,,,824.8572919486957
807,1051,0.5586075412985325,0.495111528318243,0.541777778692478,0.3118425512222051,0.0634960129802895,0.0168297626060545,0.2467649900763273,0.2467649900763273,1,4,Semi-arid,0.02832244008714597,0.0,1483.1690476190477
808,1051,0.5309782727038038,0.4676531085992522,0.5198089562365551,0.2749251179681315,0.0633251641045515,0.0111693164672487,0.2560531547356722,0.2560531547356722,1,4,Semi-arid,0.008226691042047532,0.0,356.66125
809,1051,0.5055918220293905,0.4588934465002406,0.4870723021203571,0.2997514267184034,0.0466983755291497,0.0185195199090333,0.205840395310987,0.205840395310987,1,4,Semi-arid,0.04970948999354422,0.0,695.402380952381
810,1051,0.558657442809596,0.4965000068370361,0.530434621288968,0.3155899505246666,0.0621574359725598,0.0282228215206279,0.2430674922849293,0.2430674922849293,1,4,Semi-arid,0.04814137720901889,0.0,801.4755555555556
811,1051,0.5820321713667569,0.5016422496460419,0.5700127270233911,0.3299715293791055,0.080389921720715,0.0120194443433657,0.2520606419876513,0.2520606419876513,1,4,Semi-arid,,,78.05729166666667
812,1051,0.4568852822562368,0.3938989305716606,0.4576434422575423,0.3020733364810846,0.0629863516845762,0.0,0.1548119457751522,0.1548119457751522,1,4,Semi-arid,,,24.360000000000003
814,1051,0.4438448935465648,0.4089550481018612,0.4319709157851109,0.350346738686383,0.0348898454447036,0.0118739777614539,0.0934981548601818,0.0934981548601818,1,4,Semi-arid,,,35.77833333333333
815,1051,0.6316465421983944,0.588032897604676,0.6335999572718032,0.3605330139328002,0.0436136445937184,0.0,0.2711135282655942,0.2711135282655942,1,4,Semi-arid,0.040983606557377046,0.0,30.232499999999998
823,1051,0.390787207666439,0.3266176468008326,0.3665198451260393,0.268548694848053,0.0641695608656064,0.0242673625403997,0.122238512818386,0.122238512818386,1,4,Semi-arid,0.025252525252525252,0.0,1347.3670213580247
824,1051,0.3310633958808548,0.3209515586072536,0.3123030924085948,0.2110809694108194,0.0101118372736012,0.01876030347226,0.1199824264700354,0.1199824264700354,1,4,Semi-arid,0.04292929292929293,0.0,593.7252410411764
826,1051,0.2666232126966102,0.2751132414174403,0.2490478666940561,0.181140666301225,0.0,0.0175753460025541,0.0854825463953852,0.0854825463953852,1,4,Semi-arid,,,275.09285714285716
828,1051,0.338200536171682,0.3537074251145402,0.3281323200377067,0.2019942148594179,0.0,0.0100682161339752,0.136206321312264,0.136206321312264,1,4,Semi-arid,0.09181818181818181,1.0,1264.0057621913043
829,1051,0.214431831807512,0.2230394565071349,0.1989232991887428,0.139176242515449,0.0,0.0155085326187691,0.075255589292063,0.075255589292063,1,4,Semi-arid,0.016304347826086956,0.0,
830,1007,-0.000943338959632,-0.0453231351475449,-0.0245657552596429,-0.1042652013442702,0.0443797961879128,0.0236224163000109,0.1033218623846381,0.1033218623846381,0,4,Semi-arid,,,
843,1051,0.2601946265757483,0.1660615138561073,0.2421504471175281,0.1702526974697458,0.0941331127196409,0.0180441794582202,0.0899419291060025,0.0941331127196409,4,4,Semi-arid,0.0016072002571520412,0.0,
846,976,0.0298589537867601,-0.0449277356585213,0.0115931221026204,0.0622908859522791,0.0747866894452815,0.0182658316841397,0.0,0.0747866894452815,0,4,Semi-arid,0.08357441337190614,0.0,12415.04673592534
847,1024,0.1970988460201584,0.0990593696553805,0.1682656777975069,0.1392931977404603,0.0980394763647779,0.0288331682226515,0.0578056482796981,0.0980394763647779,2,4,Semi-arid,0.022179363548698167,0.0,1446.1151114271067
856,939,0.0618052926696065,-0.0659489491748577,0.0852719558792189,0.0284902002693292,0.1277542418444642,0.0,0.0333150924002773,0.1277542418444642,2,4,Semi-arid,,,157.37682100227204
857,830,0.0794578068128614,0.0102996992549689,0.0309171804485828,0.0578387220958599,0.0691581075578924,0.0485406263642785,0.0216190847170014,0.0691581075578924,2,4,Semi-arid,0.13366960907944514,1.0,19661.092683913044
858,1041,-0.0963108196334205,-0.2325266121835474,-0.1641847644246004,-0.0440448784172087,0.1362157925501268,0.0678739447911798,0.0,0.1362157925501268,0,4,Semi-arid,0.10792349726775956,0.0,28950.50510779786
859,990,0.0691070358082733,-0.0397913189089098,0.0067864505832876,0.0259844865097846,0.1088983547171832,0.0623205852249857,0.0431225492984886,0.1088983547171832,2,4,Semi-arid,0.15636822194199243,1.0,5188.985021321429
900,1051,0.4688089846973793,0.4403359925273364,0.4636522089381177,0.2687121853416265,0.0284729921700428,0.0051567757592615,0.2000967993557527,0.2000967993557527,1,4,Semi-arid,0.03413284132841329,0.0,238108.23526348546
919,1051,0.2970546121075853,0.3185999025859407,0.283044619917851,0.0807341496165777,0.0,0.0140099921897343,0.2163204624910075,0.2163204624910075,1,4,Semi-arid,0.04274292742927429,0.0,168029.47443043478
921,1051,0.4886608005270968,0.4724570934189948,0.4918665209851761,0.252763621554787,0.016203707108102,0.0,0.2358971789723097,0.2358971789723097,1,4,Semi-arid,0.07181719260065289,1.0,192360.97732419983
922,1051,0.5227193033977626,0.5057060278246288,0.5234179429990891,0.2800632432388971,0.0170132755731338,0.0,0.2426560601588655,0.2426560601588655,1,4,Semi-arid,0.051606108478146395,1.0,112714.92429970764
1009,1051,0.5449572494939097,0.5607621454056726,0.5333564023378488,0.1582359981620149,0.0,0.0116008471560609,0.3867212513318947,0.3867212513318947,1,4,Semi-arid,0.012435677530017153,0.0,215804.2394366197
1011,1031,0.399966387179681,0.3860783708098196,0.3921528357797862,0.1997991376151543,0.0138880163698613,0.0078135513998948,0.2001672495645267,0.2001672495645267,1,4,Semi-arid,0.060891938250428816,1.0,219459.48611111112
1013,1029,0.4826772654859713,0.4304979916960263,0.475957669329504,0.285635335179874,0.052179273789945,0.0067195961564673,0.1970419303060973,0.1970419303060973,1,4,Semi-arid,0.18160377358490565,2.0,246960.08333333334
1016,1050,0.4933475859897799,0.4835761949448683,0.4796142470308245,0.28264952578606,0.0097713910449115,0.0137333389589553,0.2106980602037198,0.2106980602037198,1,4,Semi-arid,0.1234991423670669,2.0,81799.26062629635
1047,1051,0.3537246612606955,0.2693099811895565,0.3323609311883873,0.2399642869527158,0.084414680071139,0.0213637300723082,0.1137603743079797,0.1137603743079797,1,4,Semi-arid,0.1553234501347709,2.0,6738.309985058797
1076,1051,0.4130899483293055,0.3628622040156598,0.39779410418453,0.3095054597701988,0.0502277443136457,0.0152958441447755,0.1035844885591067,0.1035844885591067,1,4,Semi-arid,0.16880053908355794,2.0,43089.86524941176
1087,1051,0.1349655614853993,0.0779348633388691,0.1006580513103064,0.1213288572014044,0.0570306981465301,0.0343075101750928,0.0136367042839948,0.0570306981465301,2,4,Semi-arid,0.08867924528301886,0.0,20274.91063882353
1090,1051,0.3353247012504785,0.2872742250473815,0.2808522229435903,0.2109255710930857,0.0480504762030969,0.0544724783068881,0.1243991301573927,0.1243991301573927,1,4,Semi-arid,0.12441037735849056,2.0,
1091,1051,0.4980081243249675,0.4708461256540183,0.5004183427852584,0.3149417930589099,0.0271619986709492,0.0,0.1830663312660576,0.1830663312660576,1,4,Semi-arid,,,146555.35
1096,1051,0.5542374329055225,0.491020375145487,0.5286919307512787,0.3501187606608603,0.0632170577600355,0.0255455021542437,0.2041186722446621,0.2041186722446621,1,4,Semi-arid,0.06872553284036538,1.0,36376.3
1097,1051,0.5812327036751579,0.5322148098432495,0.5606566192247646,0.4011084904690436,0.0490178938319083,0.0205760844503932,0.1801242132061142,0.1801242132061142,1,4,Semi-arid,0.08580456976178902,1.0,163193.55
1099,1051,0.4996086661828618,0.4688644122351941,0.4880464373625328,0.3527822508157511,0.0307442539476676,0.0115622288203289,0.1468264153671107,0.1468264153671107,1,4,Semi-arid,0.1593204775022957,2.0,
2,1051,0.5596842507083633,0.5491854758805061,0.5565265330210603,0.404570220626083,0.0104987748278571,0.0031577176873029,0.1551140300822802,0.1551140300822802,1,5,Temperate,0.07429245283018868,1.0,149715.7142857143
3,1051,-0.0695231819429298,0.0055757102778257,-0.0789243746414825,-0.0886624301174336,0.0,0.0094011926985526,0.0191392481745038,0.0191392481745038,0,5,Temperate,0.05365566037735849,0.0,8561.047619047618
5,1051,0.4231711181865385,0.4716605832544325,0.4395613309752878,0.1646219781340563,0.0,0.0,0.2585491400524822,0.2585491400524822,4,5,Temperate,0.08176100628930817,0.0,240461.19047619047
6,1051,0.2301873324861679,0.2120357923111042,0.2469646558372602,0.1377192643486654,0.0181515401750637,0.0,0.0924680681375025,0.0924680681375025,1,5,Temperate,0.09905660377358491,1.0,108129.28571428571
7,1051,0.5362881291489558,0.5822635323024591,0.5470945868442967,0.3667098724261783,0.0,0.0,0.1695782567227775,0.1695782567227775,4,5,Temperate,0.06692216981132075,0.0,21034.095238095237
8,1051,0.3302709534145219,0.3552057291544601,0.2984324106882148,0.1605923212258676,0.0,0.0318385427263071,0.1696786321886543,0.1696786321886543,1,5,Temperate,0.04097877358490566,0.0,15837.42857142857
10,1051,0.3893335855402083,0.4226463050370352,0.4154448662401514,0.2021484393840793,0.0,0.0,0.187185146156129,0.187185146156129,4,5,Temperate,0.05365566037735849,0.0,1211.4761904761904
13,1051,0.0016886757059921,-0.0190438753733779,0.0124324570601992,0.0254472266315776,0.0207325510793701,0.0,0.0,0.0207325510793701,0,5,Temperate,0.07694575471698113,0.0,36001.333333333336
15,1051,-0.0774883407041033,0.0012098680260054,-0.0609540965970925,0.0194889156354423,0.0,0.0,0.0,0.0,0,5,Temperate,0.08254716981132075,0.0,5979.0
165,1051,0.313573670896184,0.2311296267626662,0.3031303310348081,0.1544243972922742,0.0824440441335178,0.0104433398613759,0.1591492736039098,0.1591492736039098,1,5,Temperate,,,110120.90909090909
166,1051,0.1181990270819026,0.1196079840938107,0.0980313736811701,0.028927144209653,0.0,0.0201676534007325,0.0892718828722496,0.0892718828722496,1,5,Temperate,,,89198.65818181819
175,1051,0.1839691398668741,0.1299027854788049,0.1713911371927806,0.0681012741052813,0.0540663543880691,0.0125780026740934,0.1158678657615928,0.1158678657615928,1,5,Temperate,,,17024.183636363636
181,1051,0.1768755002944027,0.0600748210380512,0.1942298699424259,0.1207035768260877,0.1168006792563514,0.0,0.0561719234683149,0.1168006792563514,2,5,Temperate,,,56395.929090909085
272,1050,0.1552218591893641,0.1612698232158079,0.1283065981061721,-0.0173184725866779,0.0,0.0269152610831919,0.1725403317760421,0.1725403317760421,1,5,Temperate,0.09531772575250837,1.0,10602.771411764706
273,1051,0.1837283181359901,0.1647060076380996,0.2145852495483373,-0.0739915202146326,0.0190223104978904,0.0,0.2577198383506227,0.2577198383506227,1,5,Temperate,0.08333333333333333,1.0,23709.545647058825
274,1051,0.3531970753375247,0.3496558551876561,0.3494336495518018,0.0837918995372322,0.0035412201498686,0.0037634257857229,0.2694051758002925,0.2694051758002925,1,5,Temperate,0.11677814938684504,2.0,16089.681529411766
275,1051,0.3669180106028853,0.3631864731182439,0.37148395664395,0.1025093535122191,0.0037315374846413,0.0,0.2644086570906662,0.2644086570906662,1,5,Temperate,0.0640096618357488,1.0,138322.309
276,1051,0.2478343911100573,0.2238460811269675,0.2336956808023383,0.0826441952974731,0.0239883099830897,0.0141387103077189,0.1651901958125842,0.1651901958125842,1,5,Temperate,0.058807134894091416,1.0,451501.67388235294
277,1051,0.2620931825650006,0.2241570163296838,0.2586650241027005,0.0719258731575452,0.0379361662353167,0.0034281584623,0.1901673094074553,0.1901673094074553,1,5,Temperate,0.05128205128205128,1.0,2677.0652352941174
278,1021,0.0774133850331215,0.0793737606603383,0.105878544418218,-0.1699458051032267,0.0,0.0,0.2473591901363483,0.2473591901363483,4,5,Temperate,0.09364548494983277,0.0,142326.34352941177
279,1051,0.2509468802859499,0.2018562037872379,0.2640393057269005,0.043775857755881,0.049090676498712,0.0,0.2071710225300689,0.2071710225300689,1,5,Temperate,0.0036231884057971015,0.0,11028.733352941177
280,1051,0.2722446488352016,0.2872958547167956,0.2778920608043673,0.1119928648105853,0.0,0.0,0.1602517840246162,0.1602517840246162,4,5,Temperate,0.0758082497212932,0.0,96563.00919476818
283,1051,0.1870950398188303,0.1576261868924136,0.2024120769451486,0.0714440336854941,0.0294688529264167,0.0,0.1156510061333362,0.1156510061333362,1,5,Temperate,0.07775919732441472,1.0,284481.7191000053
284,1051,0.2569147847904809,0.2166487034657573,0.252725194515455,0.0945918145262737,0.0402660813247235,0.0041895902750258,0.1623229702642071,0.1623229702642071,1,5,Temperate,0.06521739130434782,1.0,102720.48819286027
285,1051,0.2015162537693227,0.1728157399796064,0.1854195191350605,0.0993048066532907,0.0287005137897162,0.0160967346342622,0.1022114471160319,0.1022114471160319,1,5,Temperate,0.041527313266443704,0.0,338268.5642941177
286,1051,0.3182196830638089,0.256339549333997,0.3181854299368788,0.1387978492306888,0.0618801337298118,3.425312693006166e-05,0.17942183383312,0.17942183383312,1,5,Temperate,0.048494983277591976,0.0,179112.84531221777
287,1051,0.4457849933428284,0.3966616656090191,0.437795220999812,0.1999612813440945,0.0491233277338092,0.0079897723430163,0.2458237119987338,0.2458237119987338,1,5,Temperate,0.08416945373467112,1.0,
288,1051,0.4181858838130347,0.3858214104723331,0.403598074632273,0.1834612443036971,0.0323644733407015,0.0145878091807616,0.2347246395093375,0.2347246395093375,1,5,Temperate,,,213022.11246296612
289,1051,0.4935772148186333,0.4334325843770422,0.484149455244885,0.194881052032498,0.0601446304415911,0.0094277595737483,0.2986961627861353,0.2986961627861353,1,5,Temperate,0.010869565217391304,0.0,153918.7237527233
295,1051,0.3965314265771787,0.3208354286484332,0.3772598011744243,0.1283437480618591,0.0756959979287456,0.0192716254027544,0.2681876785153196,0.2681876785153196,1,5,Temperate,0.018673355629877368,0.0,54460.313117298305
298,1051,0.1781974504227915,0.1277549543135903,0.1722210167031767,0.083643010702713,0.0504424961092012,0.0059764337196148,0.0945544397200784,0.0945544397200784,1,5,Temperate,0.04319955406911929,0.0,165303.9157177226
300,1051,0.1774566906389699,0.1250728481191595,0.1713983266303462,0.0798997045556156,0.0523838425198104,0.0060583640086236,0.0975569860833542,0.0975569860833542,1,5,Temperate,0.004459308807134894,0.0,127644.78166470058
301,1051,0.2736637455693813,0.2212647974219465,0.2548412297186513,0.1302503614838523,0.0523989481474348,0.01882251585073,0.1434133840855289,0.1434133840855289,1,5,Temperate,0.1262541806020067,2.0,39560.694334881206
302,1051,0.4467154207855551,0.407213787312177,0.4426432673824523,0.1769378205545161,0.039501633473378,0.0040721534031028,0.269777600231039,0.269777600231039,1,5,Temperate,0.0008361204013377926,0.0,234.40764285714286
316,1051,0.2415423783131388,0.1935084453304609,0.2324831436805926,0.1257685243056446,0.0480339329826778,0.0090592346325462,0.1157738540074941,0.1157738540074941,1,5,Temperate,0.14464882943143811,2.0,7447.026195234283
318,1051,0.3766708215705875,0.311109023450378,0.3653655943805833,0.1518750172526289,0.0655617981202094,0.0113052271900041,0.2247958043179585,0.2247958043179585,1,5,Temperate,0.06382385730211818,1.0,46385.89405882353
325,1051,0.2940039403153623,0.2444797199777715,0.2978634935453017,0.1598053715944706,0.0495242203375908,0.0,0.1341985687208917,0.1341985687208917,1,5,Temperate,0.0013175230566534915,0.0,49673.199916666665
329,1051,0.2846518115010459,0.255536755605836,0.2710970033642783,0.126598641838741,0.0291150558952099,0.0135548081367675,0.1580531696623048,0.1580531696623048,1,5,Temperate,0.07246376811594203,1.0,24315.28394117647
333,1051,0.3504127070650655,0.2962146270492838,0.3388059696929101,0.144785160788384,0.0541980800157817,0.0116067373721554,0.2056275462766815,0.2056275462766815,1,5,Temperate,0.1956521739130435,2.0,37095.15316055363
337,1051,0.136313571641683,0.0426092358603753,0.1632102534567991,0.1408085102784869,0.0937043357813076,0.0,0.0,0.0937043357813076,4,5,Temperate,0.09138486312399356,0.0,1513.1797258545455
340,1051,0.1486062127598078,0.1141455109909357,0.1567427666862327,0.0759014167743262,0.034460701768872,0.0,0.0727047959854815,0.0727047959854815,1,5,Temperate,,,
394,1051,0.4066450971830597,0.3879002901674571,0.3951544566796764,0.1943964699693615,0.0187448070156026,0.0114906405033833,0.2122486272136982,0.2122486272136982,1,5,Temperate,0.004301916308173641,0.0,23941.090977777778
398,1051,0.4437449890243575,0.4213282466504383,0.4301743085117521,0.2750957403079337,0.0224167423739192,0.0135706805126054,0.1686492487164238,0.1686492487164238,1,5,Temperate,0.013883457176378568,0.0,1405.4033844205883
408,1051,0.4771536418108838,0.4324788373601321,0.4718422188170215,0.2384914003960382,0.0446748044507516,0.0053114229938623,0.2386622414148456,0.2386622414148456,1,5,Temperate,0.022506082725060828,0.0,114928.7979981579
409,1051,0.5785796573688943,0.5124868823792064,0.5673841568099673,0.2973086433036973,0.0660927749896879,0.0111955005589269,0.2812710140651969,0.2812710140651969,1,5,Temperate,0.021013597033374538,0.0,27215.96085181818
410,1051,0.5012085704217959,0.3869113879677741,0.4943377226946831,0.2869149297401105,0.1142971824540217,0.0068708477271127,0.2142936406816853,0.2142936406816853,1,5,Temperate,0.014665623777864685,0.0,117913.68077548414
423,1051,0.3107615847650082,0.2111366144609695,0.2989853317094202,0.2208643855418881,0.0996249703040387,0.011776253055588,0.0898971992231201,0.0996249703040387,4,5,Temperate,,,
439,1050,0.5057736536795527,0.4335534590888672,0.4803514288703289,0.3695562006211716,0.0722201945906855,0.0254222248092238,0.136217453058381,0.136217453058381,1,5,Temperate,0.09901315789473684,1.0,5040.769268292683
440,1047,0.3256835172760794,0.2660830007699999,0.3054217088214525,0.2720974342914185,0.0596005165060795,0.0202618084546269,0.0535860829846609,0.0596005165060795,4,5,Temperate,0.08442982456140351,0.0,19763.469523809523
441,1044,0.4250917515665209,0.3454549823590092,0.3914612030701201,0.358395231895236,0.0796367692075117,0.0336305484964007,0.0666965196712848,0.0796367692075117,4,5,Temperate,0.08799342105263158,0.0,9201.164761904762
442,1015,0.4559668039567022,0.4148410701653577,0.4280861365581307,0.3216405573309673,0.0411257337913444,0.0278806673985714,0.1343262466257349,0.1343262466257349,1,5,Temperate,0.09227839335180055,1.0,17279.1656097561
443,1049,0.5197680751468751,0.3918409888168558,0.4815292431228918,0.378623962233555,0.1279270863300192,0.0382388320239832,0.14114411291332,0.14114411291332,4,5,Temperate,0.07675438596491228,0.0,6739.825
444,1010,0.2447768019250372,0.1626855451310191,0.1780961264407685,0.1767182376703759,0.082091256794018,0.0666806754842687,0.0680585642546612,0.082091256794018,2,5,Temperate,0.01957236842105263,0.0,6149.594594594595
445,807,0.3010365413014453,0.2310475415921719,0.2977187006587034,0.011723743716291,0.0699889997092734,0.0033178406427418,0.2893127975851542,0.2893127975851542,1,5,Temperate,0.0613390092879257,1.0,2134.9189189189187
446,954,-0.4396559367754002,-0.3609974157814293,-0.3872149705725805,-0.2519777859096714,0.0,0.0,0.0,0.0,0,5,Temperate,0.10320723684210527,0.0,4109.459459459459
447,1029,0.3467067000200503,0.2332292692678129,0.3066212000493745,0.1741201279181984,0.1134774307522373,0.0400854999706757,0.1725865721018519,0.1725865721018519,1,5,Temperate,0.05979102167182663,1.0,7512.810810810811
449,1051,-0.6398393577049095,-0.7842811335684834,-0.6983113642243379,-0.8092431996598008,0.1444417758635738,0.0584720065194284,0.1694038419548913,0.1694038419548913,0,5,Temperate,0.08323494687131051,0.0,16698.41895172414
450,1051,-0.278565320726261,-0.2787993744712456,-0.2787830443207431,-0.3894660809516272,0.0002340537449845,0.000217723594482,0.1109007602253662,0.1109007602253662,0,5,Temperate,0.06257378984651712,0.0,36854.42754137931
451,1051,-0.4771343047459702,-0.6881753780360351,-0.4420607304124488,-0.5177428560145829,0.2110410732900649,0.0,0.0406085512686127,0.2110410732900649,0,5,Temperate,0.049586776859504134,0.0,58357.72642413793
452,1051,-0.1879062078249507,-0.29503110878686,-0.2350738218447234,-0.3761109702325451,0.1071249009619093,0.0471676140197727,0.1882047624075944,0.1882047624075944,0,5,Temperate,0.008264462809917356,0.0,6938.31611062069
455,1051,-0.0385532245618098,-0.0286375750911778,0.0148106803512919,-0.2802800304745894,0.0,0.0,0.2417268059127795,0.2417268059127795,0,5,Temperate,0.0,0.0,1604.4757727758622
464,1051,-0.6221379386639123,-0.6678292037259603,-0.5961354920438107,-0.3931588794897478,0.045691265062048,0.0,0.0,0.045691265062048,0,5,Temperate,0.0,0.0,3444.3777386551724
466,1051,0.0802730615601126,-0.3320724025868469,0.0773950620346402,0.1035663550485535,0.4123454641469595,0.0028779995254724,0.0,0.4123454641469595,2,5,Temperate,0.05548996458087367,0.0,13566.462407151725
495,1051,0.3523042833677596,0.292172209556524,0.3423034430201448,0.2462552912961914,0.0601320738112356,0.0100008403476148,0.1060489920715682,0.1060489920715682,1,5,Temperate,0.16060425362750944,2.0,129149.41463414633
496,1051,0.3175154330626789,0.2481989144280332,0.3075784592380194,0.2248073120228403,0.0693165186346457,0.0099369738246595,0.0927081210398386,0.0927081210398386,1,5,Temperate,0.11710698894510024,2.0,161075.02564102566
497,1051,0.2444436788800671,0.1558905901168815,0.2270902779173509,0.3094886548209596,0.0885530887631855,0.0173534009627162,0.0,0.0885530887631855,2,5,Temperate,0.1551433389544688,1.0,333673.6061235033
498,1051,0.3584768610276073,0.3074281281973038,0.3528575787843785,0.1732037241740697,0.0510487328303035,0.0056192822432288,0.1852731368535376,0.1852731368535376,1,5,Temperate,0.18147485589346055,2.0,
499,1051,0.2230355727072102,0.1699551693432905,0.2190501736470541,0.0955690133050134,0.0530804033639196,0.003985399060156,0.1274665594021967,0.1274665594021967,1,5,Temperate,,,132879.7894736842
